ID	Label	Type	hasFloatValue	hasUnit
ID	LABEL	TYPE	AT gc:hasFloatValue^^xsd:float	I gc:hasUnit
ex:intval_caa004l_13	IR intensity mode 13 caa004l	gc:FloatValue	2.70628	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_14	IR intensity mode 14 caa004l	gc:FloatValue	1.77128	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_15	IR intensity mode 15 caa004l	gc:FloatValue	2.94713	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_16	IR intensity mode 16 caa004l	gc:FloatValue	0.11751	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_17	IR intensity mode 17 caa004l	gc:FloatValue	2.52733	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_18	IR intensity mode 18 caa004l	gc:FloatValue	7.67096	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_19	IR intensity mode 19 caa004l	gc:FloatValue	2.18248	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_20	IR intensity mode 20 caa004l	gc:FloatValue	0.33908	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_21	IR intensity mode 21 caa004l	gc:FloatValue	1.08372	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_22	IR intensity mode 22 caa004l	gc:FloatValue	10.45263	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_23	IR intensity mode 23 caa004l	gc:FloatValue	2.75849	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_24	IR intensity mode 24 caa004l	gc:FloatValue	0.48174	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_25	IR intensity mode 25 caa004l	gc:FloatValue	0.35662	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_26	IR intensity mode 26 caa004l	gc:FloatValue	4.71308	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_27	IR intensity mode 27 caa004l	gc:FloatValue	7.21516	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_28	IR intensity mode 28 caa004l	gc:FloatValue	0.36597	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_29	IR intensity mode 29 caa004l	gc:FloatValue	1.98613	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_30	IR intensity mode 30 caa004l	gc:FloatValue	0.41064	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_31	IR intensity mode 31 caa004l	gc:FloatValue	10.13831	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_32	IR intensity mode 32 caa004l	gc:FloatValue	2.31129	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_33	IR intensity mode 33 caa004l	gc:FloatValue	10.23074	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_34	IR intensity mode 34 caa004l	gc:FloatValue	61.35337	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_35	IR intensity mode 35 caa004l	gc:FloatValue	1.4174	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_36	IR intensity mode 36 caa004l	gc:FloatValue	0.08718	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_37	IR intensity mode 37 caa004l	gc:FloatValue	0.00394	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_38	IR intensity mode 38 caa004l	gc:FloatValue	1.28628	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004l_39	IR intensity mode 39 caa004l	gc:FloatValue	1.0433	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa004m_1	Frequency mode 1 caa004m	gc:FloatValue	-791.09	gc:cm-1
ex:freqval_caa004m_2	Frequency mode 2 caa004m	gc:FloatValue	66.71	gc:cm-1
ex:freqval_caa004m_3	Frequency mode 3 caa004m	gc:FloatValue	24.93	gc:cm-1
ex:freqval_caa004m_4	Frequency mode 4 caa004m	gc:FloatValue	0.14	gc:cm-1
ex:freqval_caa004m_5	Frequency mode 5 caa004m	gc:FloatValue	0.05	gc:cm-1
ex:freqval_caa004m_6	Frequency mode 6 caa004m	gc:FloatValue	0.18	gc:cm-1
ex:freqval_caa004m_7	Frequency mode 7 caa004m	gc:FloatValue	38.65	gc:cm-1
ex:freqval_caa004m_8	Frequency mode 8 caa004m	gc:FloatValue	75	gc:cm-1
ex:freqval_caa004m_9	Frequency mode 9 caa004m	gc:FloatValue	116.87	gc:cm-1
ex:freqval_caa004m_10	Frequency mode 10 caa004m	gc:FloatValue	192.61	gc:cm-1
ex:freqval_caa004m_11	Frequency mode 11 caa004m	gc:FloatValue	306.33	gc:cm-1
ex:freqval_caa004m_12	Frequency mode 12 caa004m	gc:FloatValue	424.72	gc:cm-1
ex:freqval_caa004m_13	Frequency mode 13 caa004m	gc:FloatValue	495.15	gc:cm-1
ex:freqval_caa004m_14	Frequency mode 14 caa004m	gc:FloatValue	533.8	gc:cm-1
ex:freqval_caa004m_15	Frequency mode 15 caa004m	gc:FloatValue	566.52	gc:cm-1
ex:freqval_caa004m_16	Frequency mode 16 caa004m	gc:FloatValue	624.62	gc:cm-1
ex:freqval_caa004m_17	Frequency mode 17 caa004m	gc:FloatValue	705.52	gc:cm-1
ex:freqval_caa004m_18	Frequency mode 18 caa004m	gc:FloatValue	742.58	gc:cm-1
ex:freqval_caa004m_19	Frequency mode 19 caa004m	gc:FloatValue	773.85	gc:cm-1
ex:freqval_caa004m_20	Frequency mode 20 caa004m	gc:FloatValue	876.81	gc:cm-1
ex:freqval_caa004m_21	Frequency mode 21 caa004m	gc:FloatValue	902.67	gc:cm-1
ex:freqval_caa004m_22	Frequency mode 22 caa004m	gc:FloatValue	1041.22	gc:cm-1
ex:freqval_caa004m_23	Frequency mode 23 caa004m	gc:FloatValue	1198.75	gc:cm-1
ex:freqval_caa004m_24	Frequency mode 24 caa004m	gc:FloatValue	1246.23	gc:cm-1
ex:freqval_caa004m_25	Frequency mode 25 caa004m	gc:FloatValue	1297.41	gc:cm-1
ex:freqval_caa004m_26	Frequency mode 26 caa004m	gc:FloatValue	1319.66	gc:cm-1
ex:freqval_caa004m_27	Frequency mode 27 caa004m	gc:FloatValue	1347.43	gc:cm-1
ex:freqval_caa004m_28	Frequency mode 28 caa004m	gc:FloatValue	1392.96	gc:cm-1
ex:freqval_caa004m_29	Frequency mode 29 caa004m	gc:FloatValue	1486.41	gc:cm-1
ex:freqval_caa004m_30	Frequency mode 30 caa004m	gc:FloatValue	1499.81	gc:cm-1
ex:freqval_caa004m_31	Frequency mode 31 caa004m	gc:FloatValue	1578.87	gc:cm-1
ex:freqval_caa004m_32	Frequency mode 32 caa004m	gc:FloatValue	1759.3	gc:cm-1
ex:freqval_caa004m_33	Frequency mode 33 caa004m	gc:FloatValue	1848.13	gc:cm-1
ex:freqval_caa004m_34	Frequency mode 34 caa004m	gc:FloatValue	2073.64	gc:cm-1
ex:freqval_caa004m_35	Frequency mode 35 caa004m	gc:FloatValue	3069.75	gc:cm-1
ex:freqval_caa004m_36	Frequency mode 36 caa004m	gc:FloatValue	3177.71	gc:cm-1
ex:freqval_caa004m_37	Frequency mode 37 caa004m	gc:FloatValue	3269.64	gc:cm-1
ex:freqval_caa004m_38	Frequency mode 38 caa004m	gc:FloatValue	3591.98	gc:cm-1
ex:freqval_caa004m_39	Frequency mode 39 caa004m	gc:FloatValue	3700.29	gc:cm-1
ex:intval_caa004m_1	IR intensity mode 1 caa004m	gc:FloatValue	3.93194	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_2	IR intensity mode 2 caa004m	gc:FloatValue	0.12633	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_3	IR intensity mode 3 caa004m	gc:FloatValue	0.08887	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_4	IR intensity mode 4 caa004m	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_5	IR intensity mode 5 caa004m	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_6	IR intensity mode 6 caa004m	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_7	IR intensity mode 7 caa004m	gc:FloatValue	0.19645	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_8	IR intensity mode 8 caa004m	gc:FloatValue	0.24936	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_9	IR intensity mode 9 caa004m	gc:FloatValue	0.02358	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_10	IR intensity mode 10 caa004m	gc:FloatValue	0.26526	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_11	IR intensity mode 11 caa004m	gc:FloatValue	0.16345	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_12	IR intensity mode 12 caa004m	gc:FloatValue	1.79311	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_13	IR intensity mode 13 caa004m	gc:FloatValue	0.86048	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_14	IR intensity mode 14 caa004m	gc:FloatValue	2.79181	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_15	IR intensity mode 15 caa004m	gc:FloatValue	4.70081	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_16	IR intensity mode 16 caa004m	gc:FloatValue	1.29427	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_17	IR intensity mode 17 caa004m	gc:FloatValue	1.34649	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_18	IR intensity mode 18 caa004m	gc:FloatValue	7.52417	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_19	IR intensity mode 19 caa004m	gc:FloatValue	4.0629	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_20	IR intensity mode 20 caa004m	gc:FloatValue	9.43866	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_21	IR intensity mode 21 caa004m	gc:FloatValue	0.047	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_22	IR intensity mode 22 caa004m	gc:FloatValue	0.3301	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_23	IR intensity mode 23 caa004m	gc:FloatValue	1.28624	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_24	IR intensity mode 24 caa004m	gc:FloatValue	0.31601	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_25	IR intensity mode 25 caa004m	gc:FloatValue	7.34606	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_26	IR intensity mode 26 caa004m	gc:FloatValue	1.08937	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_27	IR intensity mode 27 caa004m	gc:FloatValue	0.43507	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_28	IR intensity mode 28 caa004m	gc:FloatValue	3.5425	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_29	IR intensity mode 29 caa004m	gc:FloatValue	8.46614	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_30	IR intensity mode 30 caa004m	gc:FloatValue	2.68365	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_31	IR intensity mode 31 caa004m	gc:FloatValue	9.15729	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_32	IR intensity mode 32 caa004m	gc:FloatValue	47.91578	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_33	IR intensity mode 33 caa004m	gc:FloatValue	58.10311	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_34	IR intensity mode 34 caa004m	gc:FloatValue	0.28394	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_35	IR intensity mode 35 caa004m	gc:FloatValue	2.00107	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_36	IR intensity mode 36 caa004m	gc:FloatValue	0.07481	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_37	IR intensity mode 37 caa004m	gc:FloatValue	0.00294	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_38	IR intensity mode 38 caa004m	gc:FloatValue	1.6003	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa004m_39	IR intensity mode 39 caa004m	gc:FloatValue	1.16944	gc:debyeSquaredPerAmuAngstromSquared
ex:zpe_caa003b	Zero-point energy caa003b	gc:FloatValue	0.097285	gc:hartree
ex:enthalpy_caa003b	Enthalpy caa003b	gc:FloatValue	285.219	gc:kiloJoules
ex:entropy_caa003b	Entropy caa003b	gc:FloatValue	422.222	gc:joulePerMoleKelvin
ex:gibbs_caa003b	Gibbs free energy caa003b	gc:FloatValue	159.333	gc:kiloJoules
ex:zpe_caa003c	Zero-point energy caa003c	gc:FloatValue	0.098261	gc:hartree
ex:enthalpy_caa003c	Enthalpy caa003c	gc:FloatValue	286.485	gc:kiloJoules
ex:entropy_caa003c	Entropy caa003c	gc:FloatValue	410.686	gc:joulePerMoleKelvin
ex:gibbs_caa003c	Gibbs free energy caa003c	gc:FloatValue	164.039	gc:kiloJoules
ex:zpe_caa003d	Zero-point energy caa003d	gc:FloatValue	0.097335	gc:hartree
ex:enthalpy_caa003d	Enthalpy caa003d	gc:FloatValue	280.542	gc:kiloJoules
ex:entropy_caa003d	Entropy caa003d	gc:FloatValue	378.945	gc:joulePerMoleKelvin
ex:gibbs_caa003d	Gibbs free energy caa003d	gc:FloatValue	167.559	gc:kiloJoules
ex:zpe_caa004a	Zero-point energy caa004a	gc:FloatValue	0.099002	gc:hartree
ex:enthalpy_caa004a	Enthalpy caa004a	gc:FloatValue	288.904	gc:kiloJoules
ex:entropy_caa004a	Entropy caa004a	gc:FloatValue	436.927	gc:joulePerMoleKelvin
ex:gibbs_caa004a	Gibbs free energy caa004a	gc:FloatValue	158.634	gc:kiloJoules
ex:zpe_caa004b	Zero-point energy caa004b	gc:FloatValue	0.098395	gc:hartree
ex:enthalpy_caa004b	Enthalpy caa004b	gc:FloatValue	287.147	gc:kiloJoules
ex:entropy_caa004b	Entropy caa004b	gc:FloatValue	425.302	gc:joulePerMoleKelvin
ex:gibbs_caa004b	Gibbs free energy caa004b	gc:FloatValue	160.344	gc:kiloJoules
ex:zpe_caa004c	Zero-point energy caa004c	gc:FloatValue	0.096946	gc:hartree
ex:enthalpy_caa004c	Enthalpy caa004c	gc:FloatValue	280.548	gc:kiloJoules
ex:entropy_caa004c	Entropy caa004c	gc:FloatValue	402.135	gc:joulePerMoleKelvin
ex:gibbs_caa004c	Gibbs free energy caa004c	gc:FloatValue	160.651	gc:kiloJoules
ex:zpe_caa004d	Zero-point energy caa004d	gc:FloatValue	0.098159	gc:hartree
ex:enthalpy_caa004d	Enthalpy caa004d	gc:FloatValue	284.115	gc:kiloJoules
ex:entropy_caa004d	Entropy caa004d	gc:FloatValue	392.848	gc:joulePerMoleKelvin
ex:gibbs_caa004d	Gibbs free energy caa004d	gc:FloatValue	166.987	gc:kiloJoules
ex:zpe_caa004e	Zero-point energy caa004e	gc:FloatValue	0.099384	gc:hartree
ex:enthalpy_caa004e	Enthalpy caa004e	gc:FloatValue	285.457	gc:kiloJoules
ex:entropy_caa004e	Entropy caa004e	gc:FloatValue	378.764	gc:joulePerMoleKelvin
ex:gibbs_caa004e	Gibbs free energy caa004e	gc:FloatValue	172.529	gc:kiloJoules
ex:zpe_caa004f	Zero-point energy caa004f	gc:FloatValue	0.099257	gc:hartree
ex:enthalpy_caa004f	Enthalpy caa004f	gc:FloatValue	285.251	gc:kiloJoules
ex:entropy_caa004f	Entropy caa004f	gc:FloatValue	375.583	gc:joulePerMoleKelvin
ex:gibbs_caa004f	Gibbs free energy caa004f	gc:FloatValue	173.271	gc:kiloJoules
ex:zpe_caa004g	Zero-point energy caa004g	gc:FloatValue	0.102098	gc:hartree
ex:enthalpy_caa004g	Enthalpy caa004g	gc:FloatValue	291.908	gc:kiloJoules
ex:entropy_caa004g	Entropy caa004g	gc:FloatValue	368.917	gc:joulePerMoleKelvin
ex:gibbs_caa004g	Gibbs free energy caa004g	gc:FloatValue	181.915	gc:kiloJoules
ex:zpe_caa004h	Zero-point energy caa004h	gc:FloatValue	0.100366	gc:hartree
ex:enthalpy_caa004h	Enthalpy caa004h	gc:FloatValue	287.958	gc:kiloJoules
ex:entropy_caa004h	Entropy caa004h	gc:FloatValue	373.172	gc:joulePerMoleKelvin
ex:gibbs_caa004h	Gibbs free energy caa004h	gc:FloatValue	176.697	gc:kiloJoules
ex:zpe_caa004j	Zero-point energy caa004j	gc:FloatValue	0.099806	gc:hartree
ex:enthalpy_caa004j	Enthalpy caa004j	gc:FloatValue	285.857	gc:kiloJoules
ex:entropy_caa004j	Entropy caa004j	gc:FloatValue	368.921	gc:joulePerMoleKelvin
ex:gibbs_caa004j	Gibbs free energy caa004j	gc:FloatValue	175.864	gc:kiloJoules
ex:zpe_caa004k	Zero-point energy caa004k	gc:FloatValue	0.102779	gc:hartree
ex:enthalpy_caa004k	Enthalpy caa004k	gc:FloatValue	292.059	gc:kiloJoules
ex:entropy_caa004k	Entropy caa004k	gc:FloatValue	357.538	gc:joulePerMoleKelvin
ex:gibbs_caa004k	Gibbs free energy caa004k	gc:FloatValue	185.459	gc:kiloJoules
ex:zpe_caa004l	Zero-point energy caa004l	gc:FloatValue	0.102424	gc:hartree
ex:enthalpy_caa004l	Enthalpy caa004l	gc:FloatValue	289.995	gc:kiloJoules
ex:entropy_caa004l	Entropy caa004l	gc:FloatValue	351.826	gc:joulePerMoleKelvin
ex:gibbs_caa004l	Gibbs free energy caa004l	gc:FloatValue	185.098	gc:kiloJoules
ex:zpe_caa004m	Zero-point energy caa004m	gc:FloatValue	0.098499	gc:hartree
ex:enthalpy_caa004m	Enthalpy caa004m	gc:FloatValue	279.119	gc:kiloJoules
ex:entropy_caa004m	Entropy caa004m	gc:FloatValue	348.681	gc:joulePerMoleKelvin
ex:gibbs_caa004m	Gibbs free energy caa004m	gc:FloatValue	175.16	gc:kiloJoules
ex:freqval_caa005a_1	Frequency mode 1 caa005a	gc:FloatValue	-1351.83	gc:cm-1
ex:freqval_caa005a_2	Frequency mode 2 caa005a	gc:FloatValue	44.58	gc:cm-1
ex:freqval_caa005a_3	Frequency mode 3 caa005a	gc:FloatValue	23.18	gc:cm-1
ex:freqval_caa005a_4	Frequency mode 4 caa005a	gc:FloatValue	0.14	gc:cm-1
ex:freqval_caa005a_5	Frequency mode 5 caa005a	gc:FloatValue	0.1	gc:cm-1
ex:freqval_caa005a_6	Frequency mode 6 caa005a	gc:FloatValue	0.07	gc:cm-1
ex:freqval_caa005a_7	Frequency mode 7 caa005a	gc:FloatValue	53.81	gc:cm-1
ex:freqval_caa005a_8	Frequency mode 8 caa005a	gc:FloatValue	65.64	gc:cm-1
ex:freqval_caa005a_9	Frequency mode 9 caa005a	gc:FloatValue	111.45	gc:cm-1
ex:freqval_caa005a_10	Frequency mode 10 caa005a	gc:FloatValue	188.3	gc:cm-1
ex:freqval_caa005a_11	Frequency mode 11 caa005a	gc:FloatValue	299.38	gc:cm-1
ex:freqval_caa005a_12	Frequency mode 12 caa005a	gc:FloatValue	411.33	gc:cm-1
ex:freqval_caa005a_13	Frequency mode 13 caa005a	gc:FloatValue	496.89	gc:cm-1
ex:freqval_caa005a_14	Frequency mode 14 caa005a	gc:FloatValue	565.99	gc:cm-1
ex:freqval_caa005a_15	Frequency mode 15 caa005a	gc:FloatValue	591.08	gc:cm-1
ex:freqval_caa005a_16	Frequency mode 16 caa005a	gc:FloatValue	626.51	gc:cm-1
ex:freqval_caa005a_17	Frequency mode 17 caa005a	gc:FloatValue	687.15	gc:cm-1
ex:freqval_caa005a_18	Frequency mode 18 caa005a	gc:FloatValue	754.78	gc:cm-1
ex:freqval_caa005a_19	Frequency mode 19 caa005a	gc:FloatValue	763.18	gc:cm-1
ex:freqval_caa005a_20	Frequency mode 20 caa005a	gc:FloatValue	819.3	gc:cm-1
ex:freqval_caa005a_21	Frequency mode 21 caa005a	gc:FloatValue	883.65	gc:cm-1
ex:freqval_caa005a_22	Frequency mode 22 caa005a	gc:FloatValue	983.07	gc:cm-1
ex:freqval_caa005a_23	Frequency mode 23 caa005a	gc:FloatValue	1038.21	gc:cm-1
ex:freqval_caa005a_24	Frequency mode 24 caa005a	gc:FloatValue	1168.15	gc:cm-1
ex:freqval_caa005a_25	Frequency mode 25 caa005a	gc:FloatValue	1178.74	gc:cm-1
ex:freqval_caa005a_26	Frequency mode 26 caa005a	gc:FloatValue	1199.57	gc:cm-1
ex:freqval_caa005a_27	Frequency mode 27 caa005a	gc:FloatValue	1267.75	gc:cm-1
ex:freqval_caa005a_28	Frequency mode 28 caa005a	gc:FloatValue	1321.89	gc:cm-1
ex:freqval_caa005a_29	Frequency mode 29 caa005a	gc:FloatValue	1364.5	gc:cm-1
ex:freqval_caa005a_30	Frequency mode 30 caa005a	gc:FloatValue	1435.14	gc:cm-1
ex:freqval_caa005a_31	Frequency mode 31 caa005a	gc:FloatValue	1448.48	gc:cm-1
ex:freqval_caa005a_32	Frequency mode 32 caa005a	gc:FloatValue	1459.09	gc:cm-1
ex:freqval_caa005a_33	Frequency mode 33 caa005a	gc:FloatValue	1803.64	gc:cm-1
ex:freqval_caa005a_34	Frequency mode 34 caa005a	gc:FloatValue	1996	gc:cm-1
ex:freqval_caa005a_35	Frequency mode 35 caa005a	gc:FloatValue	3175.12	gc:cm-1
ex:freqval_caa005a_36	Frequency mode 36 caa005a	gc:FloatValue	3188.72	gc:cm-1
ex:freqval_caa005a_37	Frequency mode 37 caa005a	gc:FloatValue	3276.94	gc:cm-1
ex:freqval_caa005a_38	Frequency mode 38 caa005a	gc:FloatValue	3830.93	gc:cm-1
ex:freqval_caa005a_39	Frequency mode 39 caa005a	gc:FloatValue	3937	gc:cm-1
ex:intval_caa005a_1	IR intensity mode 1 caa005a	gc:FloatValue	14.00964	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_2	IR intensity mode 2 caa005a	gc:FloatValue	0.03842	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_3	IR intensity mode 3 caa005a	gc:FloatValue	0.07248	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_4	IR intensity mode 4 caa005a	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_5	IR intensity mode 5 caa005a	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_6	IR intensity mode 6 caa005a	gc:FloatValue	0	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_7	IR intensity mode 7 caa005a	gc:FloatValue	0.4386	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_8	IR intensity mode 8 caa005a	gc:FloatValue	0.0769	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_9	IR intensity mode 9 caa005a	gc:FloatValue	0.00922	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_10	IR intensity mode 10 caa005a	gc:FloatValue	0.3255	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_11	IR intensity mode 11 caa005a	gc:FloatValue	0.21605	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_12	IR intensity mode 12 caa005a	gc:FloatValue	1.52436	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_13	IR intensity mode 13 caa005a	gc:FloatValue	0.53616	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_14	IR intensity mode 14 caa005a	gc:FloatValue	1.8808	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_15	IR intensity mode 15 caa005a	gc:FloatValue	9.99031	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_16	IR intensity mode 16 caa005a	gc:FloatValue	1.85106	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_17	IR intensity mode 17 caa005a	gc:FloatValue	12.18684	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_18	IR intensity mode 18 caa005a	gc:FloatValue	4.13999	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_19	IR intensity mode 19 caa005a	gc:FloatValue	9.26333	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_20	IR intensity mode 20 caa005a	gc:FloatValue	6.06677	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_21	IR intensity mode 21 caa005a	gc:FloatValue	0.09023	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_22	IR intensity mode 22 caa005a	gc:FloatValue	74.94683	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_23	IR intensity mode 23 caa005a	gc:FloatValue	31.51419	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_24	IR intensity mode 24 caa005a	gc:FloatValue	26.45686	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_25	IR intensity mode 25 caa005a	gc:FloatValue	16.1578	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_26	IR intensity mode 26 caa005a	gc:FloatValue	3.92974	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_27	IR intensity mode 27 caa005a	gc:FloatValue	13.19793	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_28	IR intensity mode 28 caa005a	gc:FloatValue	1.12619	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_29	IR intensity mode 29 caa005a	gc:FloatValue	1.25264	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_30	IR intensity mode 30 caa005a	gc:FloatValue	2.54109	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_31	IR intensity mode 31 caa005a	gc:FloatValue	0.40993	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_32	IR intensity mode 32 caa005a	gc:FloatValue	9.94277	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_33	IR intensity mode 33 caa005a	gc:FloatValue	6.55025	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_34	IR intensity mode 34 caa005a	gc:FloatValue	0.41154	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_35	IR intensity mode 35 caa005a	gc:FloatValue	0.67717	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_36	IR intensity mode 36 caa005a	gc:FloatValue	0.10008	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_37	IR intensity mode 37 caa005a	gc:FloatValue	0.00653	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_38	IR intensity mode 38 caa005a	gc:FloatValue	3.58751	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005a_39	IR intensity mode 39 caa005a	gc:FloatValue	3.17469	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa005b_1	Frequency mode 1 caa005b	gc:FloatValue	-1351.84	gc:cm-1
ex:freqval_caa005b_2	Frequency mode 2 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_3	Frequency mode 3 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_4	Frequency mode 4 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_5	Frequency mode 5 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_6	Frequency mode 6 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_7	Frequency mode 7 caa005b	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005b_8	Frequency mode 8 caa005b	gc:FloatValue	62.74	gc:cm-1
